id	TMB
TCGA-78-7535-01A-11D-2063-08	3.89473684210526
TCGA-44-5644-01A-21D-2036-08	24.4210526315789
TCGA-05-4424-01A-22D-1855-08	14.1315789473684
TCGA-67-3773-01A-01D-1040-01	2.76315789473684
TCGA-91-7771-01A-11D-2167-08	3.23684210526316
TCGA-05-4396-01A-21D-1855-08	6.5
TCGA-L4-A4E5-01A-11D-A24P-08	8.18421052631579
TCGA-97-8552-01A-11D-2393-08	0.526315789473684
TCGA-97-7937-01A-11D-2167-08	11.1052631578947
TCGA-75-6214-01A-41D-1945-08	15.7631578947368
TCGA-05-5428-01A-01D-1625-08	9
TCGA-95-8494-01A-11D-2323-08	2.05263157894737
TCGA-62-8397-01A-11D-2323-08	0.684210526315789
TCGA-MP-A4TA-01A-21D-A24P-08	7.05263157894737
TCGA-49-4506-01A-01D-1265-08	2.15789473684211
TCGA-44-6776-01A-11D-1855-08	5
TCGA-05-4384-01A-01D-1753-08	2.55263157894737
TCGA-55-A493-01A-11D-A24D-08	3.92105263157895
TCGA-62-A472-01A-11D-A24D-08	1.18421052631579
TCGA-55-6642-01A-11D-1855-08	3.02631578947368
TCGA-67-6217-01A-11D-1753-08	3.81578947368421
TCGA-NJ-A4YP-01A-11D-A25L-08	11.5263157894737
TCGA-62-A470-01A-11D-A24D-08	2.84210526315789
TCGA-78-7153-01A-11D-2036-08	1.86842105263158
TCGA-55-A4DG-01A-11D-A24D-08	15.6842105263158
TCGA-62-A46U-01A-11D-A24D-08	0.815789473684211
TCGA-97-8177-01A-11D-2284-08	0.447368421052632
TCGA-73-4675-01A-01D-1265-08	1.42105263157895
TCGA-44-3396-01A-01D-1553-08	2.92105263157895
TCGA-49-6744-01A-11D-1855-08	3.23684210526316
TCGA-55-8506-01A-11D-2393-08	41.3421052631579
TCGA-35-5375-01A-01D-1625-08	10.3947368421053
TCGA-50-7109-01A-11D-2036-08	5.5
TCGA-50-5932-01A-11D-1753-08	1.97368421052632
TCGA-NJ-A55A-01A-11D-A25L-08	0.763157894736842
TCGA-93-8067-01A-11D-2284-08	11.3684210526316
TCGA-44-3398-01A-01D-1105-08	2.31578947368421
TCGA-97-A4M1-01A-11D-A24P-08	0.763157894736842
TCGA-44-A4SU-01A-11D-A24P-08	2.73684210526316
TCGA-69-7980-01A-11D-2184-08	18.4210526315789
TCGA-55-8085-01A-11D-2238-08	6.44736842105263
TCGA-97-A4M3-01A-11D-A24P-08	5
TCGA-17-Z007-01A-01W-0746-08	1.57894736842105
TCGA-67-3772-01A-01W-0928-08	1.10526315789474
TCGA-69-8255-01A-11D-2284-08	7.18421052631579
TCGA-95-7562-01A-11D-2238-08	10.7894736842105
TCGA-97-A4M5-01A-11D-A24P-08	2.5
TCGA-MP-A4T9-01A-11D-A24P-08	0.236842105263158
TCGA-86-8669-01A-11D-2393-08	2.92105263157895
TCGA-86-8075-01A-11D-2238-08	0.763157894736842
TCGA-55-7227-01A-11D-2036-08	3.97368421052632
TCGA-44-A47G-01A-21D-A24D-08	0.657894736842105
TCGA-55-6984-01A-11D-1945-08	0.447368421052632
TCGA-95-7947-01A-11D-2184-08	13.2894736842105
TCGA-50-6593-01A-11D-1753-08	6.60526315789474
TCGA-J2-A4AG-01A-11D-A24D-08	1.31578947368421
TCGA-L9-A444-01A-21D-A24D-08	11.5789473684211
TCGA-55-7910-01A-11D-2167-08	7.21052631578947
TCGA-17-Z028-01A-01W-0746-08	10.5263157894737
TCGA-49-AARN-01A-21D-A410-08	10.9473684210526
