Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-50-7109-01A-11R-2039-07	0.0896716530489231	0	0.190193303875777	0.143016086068606	0	0.0634460685436075	0.0318672080114335	0.0271160166300293	0.0307824949216527	0	0	0.0361458248153046	0.004329545401259	0.0958362993774441	0.1236019376297	0.0850298082248418	0.0235972999976482	0	0.0504913877832134	0	0	0.00487506567055963	0	0.297224853234185	0.959046251273133
TCGA-44-2666-01A-01R-A278-07	0.0278682215845628	0	0.11401010283912	0.00397542174068625	0	0.25506856991321	0	0	0	0	0	0.0621155568672248	0.00780797825930003	0.0275354471810076	0	0.0840159076670618	0.0205556701730482	0.102750092119108	0.21498524341932	0	0.0793117882363514	0	0.01	0.204451955781622	0.996103482306686
TCGA-NJ-A4YP-01A-11R-A262-07	0.00625402920097973	0	0.0594051246081467	0.128779497368598	0	0.133754972180197	0.00468122116393227	0.0334848990323162	0.0255478945951806	0	0	0.0530169914104351	0	0.199341966962433	0.0473011518789368	0.182972083429684	0	0.0505485783797079	0.0578694463701047	0	0	0.0170421434193477	0	0.29747179364712	0.964803938621745
TCGA-55-A57B-01A-12R-A39D-07	0.0121549576106044	0	0	0.0240395110108562	0	0.213006958210023	0	0.0106348066059998	0.0377513995656944	0	0	0.0359700801780038	0.0402906184709558	0.058689412900012	0.0165709735743032	0.151301745566545	0.234324215557089	0.0613579256904477	0.0966185780383954	0	0	0.00728881702107085	0	0.260257966429234	0.977204878637354
TCGA-55-8208-01A-11R-2241-07	0.0132768497433703	0.0137229531725638	0.0970197585815197	0.0829104882775704	0	0.0892442701477321	0.00374576805348648	0.0317403908910545	0.0734413988006172	0	0	0.0235926953587376	0	0.217244954017287	0.132581156884889	0.143938999456766	0.0118657709095446	0	0.0426880489930862	0	0	0.022986496711774	0	0.530390486062717	0.850532228742132
TCGA-69-7978-01A-11R-2187-07	0.0159721363306451	0	0.0715820165483165	0.136045389285246	0	0.190324828597336	0.0337163971899254	0	0.0343979897293685	0	0	0.027703687413191	0.00793754328594456	0.0644947653349827	0.104002418830776	0.161708518823516	0.089633466906081	0	0.057118930068155	0	0	0.00536191165651662	0	0.44717650064402	0.894296358420033
TCGA-49-AAQV-01A-11R-A39D-07	0.0740081775120776	0	0.06660229560357	0.0839415980009914	0	0.179231949055821	0	0.0331326308070707	0.123636603497336	0	0	0.00683439710422421	0.00273532460731482	0.242846235761215	0.0652151222957622	0.077033644003116	0.0155276599102939	0.00565980455251283	0.0235945572886943	0	0	0	0	0.391590034169404	0.920786340223665
TCGA-44-7670-01A-11R-2066-07	0.00706067629673759	0.00728646242238823	0.0671026295089987	0.15496044410373	0	0.066015040787249	0.0529968536139177	0.0451715069274283	0.00455364923338416	0	0	0.0313376643381345	0.00517881833016709	0.268215533304244	0.111512855575617	0.0706436201248239	0.0774594465552993	0	0.0195500508250629	0	0.00997161699230955	0.000983131060507815	0	0.210566556891356	1.00896355179195
TCGA-80-5607-01A-31R-1949-07	0.0201218776651018	0	0.0384092212836657	0.052898298041219	0	0.293949064036615	0.000642656052534239	0.0107962617041427	0	0.0217392683330957	0	0.0664368751027249	0	0.0023135863187171	0.134336238012788	0.158435810764485	0.0870705079298525	0.0121642772461488	0.100686057508909	0	0	0	0.01	0.195834748316642	1.01185822791123
TCGA-55-7727-01A-11R-2170-07	0.0532022541030906	0.0585695745846433	0.0419358739081156	0.0933872068468306	0	0.210676111274846	0.0613181720062633	0.00985459417984392	0	0.0152701800386047	0	0	0	0.0626557744480907	0.104678706561312	0.168809163882792	0.0501881040081058	0.0182465633927662	0.0512077207646957	0	0	0	0	0.330970911206019	0.945808838373213
TCGA-50-5049-01A-01R-1628-07	0.0170270695195275	0	0.130108003482163	0.173780580619464	0	0.0928199447700257	0.0318792989515808	0.0372980833996014	0.0247883673414482	0.013397135715333	0	0.00296196025139188	0.0118006883835176	0.177667031222531	0.0792748515302415	0.16867256982219	0.0189051603020606	0	0.0112458239991587	0	0.00536972303856922	0.0030037076511971	0	0.584629982627864	0.827078861315277
TCGA-75-5126-01A-01R-1755-07	0	0.0965179916468188	0	0.0121045632715015	0	0.149346225089732	0.0505590139391697	0	0.0113306398397349	0.00475736535769012	0.00505195569030394	0	0.0291657381791047	0.143166437112544	0.0728290223901323	0.252890292865489	0.0236070676366452	0.0197495454265653	0.0403556817047911	0	0.0345988881578689	0.0539695716919094	0	0.407237386197702	0.912943123197705
TCGA-50-5942-01A-21R-1755-07	0.0435913691840389	0	0.189071916737893	0.0457594938532152	0	0.243226743590821	0.00631795960768304	0	0.0396530335080128	0	0	0.0416985527061102	0.0232048637629151	0	0.0284074562806164	0.0921963274889939	0.0485270268034174	0.0137940859421229	0.183865552094368	0	0	0.000685618439792689	0	0.272048918202137	0.966985708745034
TCGA-55-7910-01A-11R-2170-07	0.0113583217079553	0	0.400038052772883	0.0279791414529315	0	0.16580776592195	0.0159769248410613	0.0278079403535074	0.0319103767372504	0	0.00510850466726969	0.0254070565930532	0.0230319485797152	0.12589695530237	0.0119313135095655	0.0435211816865373	0	0.0481013905337745	0.0189930846951749	0	0	0.0171300406450005	0.42	0.0536430899177723	1.04575371556606
TCGA-50-5044-01A-21R-1858-07	0	0	0.0682924595404306	0.141917561072389	0	0.0764671696786756	0.0636933410253246	0.00870179391804961	0.078913006292829	0	0	0.0663983544185457	0.00706270289563277	0.0700155102501937	0.0565157562852384	0.165205440191813	0.0785734990985945	0.0266148190372937	0.0885936779478696	0	0	0.00303490834712091	0	0.293402267182015	0.961124414559274
TCGA-55-7573-01A-11R-2039-07	0.0195766590373737	0.0892306738265922	0.0583450672091262	0.0571239987145208	0	0.208455622788034	0	0.0494443724568735	0.0244048428519601	0	0	0.0346540338638286	0.00977099664974391	0.057160461674489	0.0614020804102664	0.0393779691107352	0.190031041171793	0.0229998007012873	0.0744381750848015	0	0	0.00358420444857516	0.01	0.198836264964601	0.996424976380612
TCGA-05-5425-01A-02R-1628-07	0.031280923118205	0	0.0704352184492126	0.19862853596434	0	0.0915003217380086	0.0825935674437683	0.00752940937705566	0.013012645405745	0	0.00277013436139326	0	0.00832129422359619	0.0652505332680254	0.135448148816902	0.16115316968489	0.0365186309804466	0.0150912207341893	0.041622767525004	0	0.00883279275014709	0.0300106861590711	0	0.405676382108558	0.913358970745572
TCGA-86-8073-01A-11R-2241-07	0.0165146474473576	0	0.000594227655361943	0.0460705514458021	0	0.221866831098166	0	0.0252872750037361	0.0196990715306452	0	0	0.0171578657865681	0.128037729551225	0.0852202214422875	0.0741456594909802	0.250074648979697	0.0563257077668124	0	0.0590055628013611	0	0	0	0	0.257929396919993	0.980729709344086
TCGA-05-5423-01A-01R-1628-07	0.0128895723279001	0.00035989372158805	0.0292248560032132	0.0379427349940666	0	0.135392254124941	0.0280344150712799	0.0241709866888458	0.0375418886493105	0.0197604781178278	0	0.0124578951322563	0.0104053069244069	0.0323997322766177	0.0071615741114587	0.182995834212051	0.217915499524156	0.049756925689254	0.0762475447442353	0	0.0489232370694251	0.0364193706171666	0	0.498531501856558	0.872259722348045
TCGA-78-7152-01A-11R-2039-07	0.00696196009013827	0.0644301582926299	0.0660286440008416	0.135183491803466	0	0.175299067967758	0.00807809076646928	0.0337343712778478	0.0699196492178431	0	0	0.0406794985983309	0	0.131109585256581	0.0738785690223564	0.0681615242965802	0.0578546698054059	0	0.062687674747479	0	0	0.0059930448562721	0	0.334117513540793	0.944976573150996
TCGA-62-A46R-01A-11R-A24H-07	0.030622193062715	0	0.0208365797832523	0.0483312386738909	0	0.239366065034145	0.0108625164382358	0.00667719577420768	0.0527579818812668	0	0	0.0202966307762398	0.0632976719026379	0.0482192560928903	0.0225105583891464	0.170457684299476	0.0416638665099609	0.0930341070509087	0.131066454331027	0	0	0	0	0.206295967451252	0.995528832673456
TCGA-62-A470-01A-11R-A24H-07	0.0467618162477921	0	0.051141312179026	0.0357593573540868	0	0.161673260460012	0	0.0120946653413226	0.00754017541021465	0	0	0.0476209090228468	0.00535399479810241	0.139456223026363	0.0514394410438978	0.298800850578002	0.0713194967560871	0	0.0620849947616517	0	0	0.00895350302059477	0.0600000000000001	0.135862347314164	1.03450187988725
TCGA-86-8280-01A-11R-2287-07	0.0103417621181333	0	0.0738834210130094	0.0485518498466206	0	0.242057547134193	0	0.046244954402522	0.0417060649859142	0	0	0.0276573726124928	0	0.125397502287079	0.0975602173469638	0.120612629764596	0.068203436769966	0	0.0946101516911775	0	0	0.00317309002733131	0	0.530948582924909	0.85527920838229
TCGA-93-A4JO-01A-21R-A24X-07	0.0122236228815574	0.0437282667031245	0.0407083287606463	0.114522236103763	0	0.185549974322183	0.00425133563463898	0.023292894970626	0.0787675789203573	0	0.0163304611896276	0.00182962722910913	0.0190837384617046	0.145347084757995	0.0785471468099261	0.143971700730349	0.0492369592295961	0	0.0426090432947956	0	0	0	0	0.514704539456299	0.861959228186987
TCGA-49-4490-01A-21R-1858-07	0.0515838801664462	0	0.011190568250381	0.0758990908472615	0	0.17008203298564	0	0.0303440522900812	0.155812918911159	0	0	0.0251623890816264	0.0146768478551989	0.234433219857032	0.0786036047332334	0.0646796993174088	0.0107603667478366	0.0142048714318224	0.0625664575248733	0	0	0	0	0.248781135845368	0.988501025806204
TCGA-05-5715-01A-01R-1628-07	0	0.00888908521553505	0	0.0289383454405575	0	0.135072572991604	0.00106395565740998	0.00400741301878526	0.00806852715665508	0	0	0.012922149249261	0	0.427246982988427	0.0107729079415543	0.248442640256677	0.00747913611889062	0.0276091610627828	0.0709349741893427	0	0	0.00855214871251716	0	0.533337990542985	0.847872091660279
TCGA-38-4631-01A-01R-1755-07	0.10255559950936	0	0.246362156078039	0.107653803082615	0	0.0670346785637558	0.013285416509421	0	0.0118292930776788	0.0190730743209464	0	0.0105001918279242	0	0.120921382809489	0.0963106245967971	0.112133447623473	0.00143769841054984	0	0.02496873467896	0	0	0.0659338989109913	0.01	0.20609479904232	0.994049009122533
TCGA-44-8120-01A-11R-2241-07	0.028660035008419	0	0.0949634963668283	0.0717598579380212	0	0.190039909329503	0.021818774072956	0.00115761552072519	0.0335449343588608	0	0	0.0145085665194901	0.0472733603636701	0.0931038569755746	0.0258049303586393	0.131302779830442	0.131752579983496	0.0226412636303549	0.0780188940778263	0	0	0.0136491456651931	0	0.234475045187116	0.981111617422259
TCGA-55-7283-01A-11R-2039-07	0.0214806980406268	0	0.0102135939776768	0.124488868691577	0	0.184157804604101	0.0303098369655351	0.0272438893047053	0	0.0543505739863722	0	0.0201158938634781	0.0132732942170829	0.05097031854992	0.0726171028297249	0.176798072888743	0.0731962386693853	0.0264262176184641	0.110089948840239	0	0	0.00426764695236927	0	0.308984861443486	0.956406638815876
TCGA-53-7624-01A-11R-2066-07	0.0752678251791324	0	0.0661740414291861	0.112364094715817	0	0.108116428698371	0	0.0338573829162451	0.0540747153227433	0	0	0.016691026396287	0	0.191416011147191	0.168282164837391	0.104940368159455	0	0.0530007304044476	0.0158152107937321	0	0	0	0	0.350572993510799	0.946048244296896
TCGA-97-7938-01A-11R-2170-07	0.0945621248581812	0	0.0519744625812021	0.139825300458736	0	0.142860318334196	0.0266040283966134	0.0236875968154114	0.00160027661092352	0	0	0.0137903949862209	0	0.12890523611231	0.0524805614859356	0.111292118411834	0.0944236763258862	0.010579808930895	0.077305034207542	0	0.0126443511123491	0.017464710371764	0.13	0.108221273462555	1.03201888209418
TCGA-78-7146-01A-11R-2039-07	0	0.0775721795463081	0	0.0447952654479646	0	0.241872781508074	0.0603715773599589	0.0206936516869029	0.0133098778977093	0	0	0.0122318440737038	0.012345453160416	0.174324949399873	0.0778567524559341	0.178577995524207	0.0254092377251347	0.0193160280788283	0	0.0369237744421061	0	0.00439863169287992	0	0.220093112791072	0.999540665013628
TCGA-49-4501-01A-01R-1206-07	0.0246199785883795	0.0303239097910302	0.037082677614938	0.0544173563679545	0	0.17678496649215	0	0.0269862691603975	0.0321159664209524	0.0370639626162404	0	0.0802080928869272	0.00868170041871973	0.0499119808237031	0.0470859526613343	0.162789776600673	0.0338825012229607	0.0506465801676053	0.14335858484722	0	0	0.00403974331881495	0	0.328469512112094	0.947012854085179
TCGA-49-6744-01A-11R-1858-07	0.019774443143909	0	0.115404430295693	0.0903434231862772	0	0.214809685093881	0.0214039200029067	0	0.0249651198637099	0.00645586621029137	0	0	0.0136862053815941	0.102481345916453	0.0436389063234129	0.115095363434065	0.119825771812882	0.0537692030534127	0.0522073772532161	0	0	0.00613893902829649	0	0.478196892151169	0.883082850339839
TCGA-73-4668-01A-01R-1206-07	0	0	0.197310665882004	0.0871011180130244	0	0.0843085684535442	0.0288772029944934	0.00799578741794719	0.0341406445048476	0	0.0118211245088675	0	0	0.269544591607969	0.0174115680887443	0.095605723109891	0.0765143976793574	0.0293470109279195	0.0600215968113909	0	0	0	0	0.313425530874969	0.955225190502776
TCGA-55-A48Z-01A-12R-A24X-07	0	0	0.147392357056318	0.0642870773666277	0	0.125595114390975	0.000543179558089376	0.0140179394586385	0.0503269852220035	0	0	0.0215100414325768	0	0.282144524488126	0.0710720548656301	0.17924318547927	0.00890675362151995	0	0.0349607870602251	0	0	0	0	0.521751736785098	0.855137850538851
TCGA-50-5045-01A-01R-1628-07	0.0560550150358027	0	0.156702042107335	0.080120359802391	0	0.0793071865107605	0.0300763892542375	0.0559567100772689	0.0419192752725022	0.0261002631607502	0	0.0158627155096751	0.00530532267080928	0.0243020989179291	0.0807914078576723	0.124446611935071	0.118891741798074	0.0181383757607047	0.0819039303807866	0	0	0.00412055394822962	0	0.514020004800338	0.87157775353258
TCGA-55-A491-01A-11R-A24H-07	0.0331364262066914	0	0.131705050738058	0.0446806867945959	0	0.103600358605874	0	0.00729613579794289	0.0738591903952519	0	0	0.0760546244618848	0.0201797223421366	0.265536967335963	0.120934721182184	0.0662301669533288	0.00996135045687227	0	0.0468245987292171	0	0	0	0	0.440320140551795	0.897130591762801
TCGA-50-5068-01A-01R-1628-07	0.00787075096343269	0.0422520303611799	0.128786184775571	0.120996447681755	0	0.0643584193954831	0.0045945662546216	0.0454506118526382	0.00529369846258441	0.058776745569922	0	0.0453185207729217	0.00652740966626191	0.0328891006652791	0.105327809036664	0.137126454277064	0.146408337418528	0	0.0480229128460919	0	0	0	0	0.503414205456909	0.869481276979843
TCGA-73-4666-01A-01R-1206-07	0.00728343565841286	0	0.0075547912948876	0.215040407075041	0	0.0481908548913551	0.188104746844634	0.0117839488284072	0.00022209592793837	0	0.0995175775117448	0	0.00755250322452436	0.0592548240623368	0.109937310681726	0.140750294135223	0.0339808266609615	0.00848788208668749	0.0558608208394012	0	0	0.00647768027671877	0	0.415898558052302	0.909422695859405
TCGA-55-8087-01A-11R-2241-07	0	0.00418241020803541	0	0.025731054444462	0	0.135241282890669	0	0.0032934896389277	0.0361314482723403	0	0	0.0406837543739015	0.0245786720061448	0	0.0167247687954106	0.104632166986479	0.447301498014683	0	0.158123138979259	0	0	0.00337631538968724	0	0.356950535611322	0.940556687390453
TCGA-64-1680-01A-02R-0946-07	0.00667910532653111	0	0.0549910280303861	0.0467996362172627	0	0.287531960391288	0	0	0	0	0	0.0325571513870407	0.0134500243271024	0.00499112732188319	0.0592896051637274	0.256396228996693	0.001169352565899	0.02148326798886	0.207447842680653	0	0	0.00721366960267292	0.02	0.177649468517295	1.01241041132267
TCGA-97-A4LX-01A-11R-A24X-07	0.0380345057559476	0	0.0636375102562378	0.121716151768538	0	0.16814928862574	0	0.0538933479714001	0.0559344310583296	0	0	0.021185916947529	0.0165005617732473	0.0675942508493216	0.144219112811434	0.128836340589681	0.0520063193412377	0	0.0648408281423288	0	0	0.00345143410902756	0	0.520926126506089	0.857165109249481
TCGA-50-5055-01A-01R-1628-07	0.105891462578958	0.0288460025975965	0.149434553897669	0.117825343045526	0	0.0941916651706261	0.0122140308653065	0.0332774004672961	0.0667903392094897	0.0276211344730359	0	0.00577808542427384	0	0.127581162052177	0.0453193047509895	0.0645419938408032	0.0661853844546488	0.0136588002922715	0.0402261444719885	0	0	0.000617192407343051	0	0.349654328596933	0.936651925623425
TCGA-86-8054-01A-11R-2241-07	0.00908310179706922	0	0	0.0333593329712445	0	0.195029590687748	0.0256709672996953	0.00560156477441567	0.00553601327606786	0	0	0.0313470066899923	0.00297216874384261	0.147192112547405	0.0479909297644777	0.249229820231663	0.085408746871994	0	0.137613146489357	0	0	0.0239654978550272	0.03	0.159535071955521	1.02511258767428
TCGA-93-A4JN-01A-11R-A24X-07	0.0522037557305722	0.0150687094549429	0.145865506091707	0.0552364665429531	0	0.141270898576345	0	0.0400241212251011	0.0872742918408756	0	0	0.0133587204248607	0.00619103534817529	0.135994275435974	0.0333281840137213	0.154627428860857	0.0246862909915785	0.0123124551524703	0.0759441608626348	0	0	0.00661369944723113	0	0.299329056241176	0.956542785628817
TCGA-44-6779-01A-11R-1858-07	0.0162551919572745	0	0.0122717946663071	0.190367226791994	0	0.120089695603857	0.046937397265759	0.0157693660491829	0.0626601758256754	0	0.0838549642960265	0	0.00521279628128354	0.0734514275122096	0.148549051099297	0.151997848644416	0.0163122777815376	0	0.0466186236882409	0	0	0.00965216253693903	0	0.502710099058962	0.864051498571649
TCGA-55-A494-01A-11R-A24X-07	0	0	0.114232241758717	0.163492759489577	0	0.145847239278147	0	0.102614383434742	0.0735174596409349	0	0	0.0576084811054756	0.0100742860526627	0.0455625995661328	0	0.119308306310437	0.115374132182339	0.0523681111808347	0	0	0	0	0.73	0.00445558572310676	1.08446514733085
TCGA-50-6590-01A-12R-1858-07	0	0.00531288302967088	0.121350124792009	0.103015511167925	0	0.0884429507240165	0.0622864842114959	0.00210136634309567	0.0236589641648405	0	0.00564901074851573	0.0241310667590788	0	0.269419429913022	0.110946203729518	0.151700228903243	0	0	0.0319857755135685	0	0	0	0	0.451286736881995	0.891797512021674
TCGA-44-2668-01A-01R-A278-07	0.00458593599061975	0	0.0155392001014629	0.0756802740553552	0	0.124010562242001	0.12950351018685	0	0	0	0	0.0351252332224664	0.0286800528383694	0.314100656130286	0.0826617206364472	0.0529075811223653	0	0	0	0.10941065443306	0.00788636905138612	0.0199082499893313	0	0.40976196589638	0.916390556148545
TCGA-78-7158-01A-11R-2039-07	0	0.00852278151941554	0.0289613239040044	0.0382421183201015	0	0.235087467898922	0	0.00322313462274556	0.0265277142698474	0	0	0.0307389265408451	0.0280690508739395	0.0362949468540701	0.0490158064563371	0.258800611381796	0.119612964886247	0.0276365391064565	0.100000385527308	0	0	0.00926622783796457	0.02	0.173493282057287	1.01153498350007
TCGA-69-7979-01A-11R-2187-07	0.0265926972353442	0	0.120184161640146	0.0643848970631387	0	0.0772483480883626	0.0127619260493578	0.060145831248027	0	0	0.0192754495115835	0.00927717712364786	0	0.216420359672416	0.12470585293713	0.184169253346128	0.00584813077099009	0.0150566323704394	0.0561853316811997	0	0	0.00774395126208924	0	0.2225748480793	1.00006359782784
TCGA-MN-A4N5-01A-11R-A24X-07	0.0136626811863714	0	0.0066565430962195	0.0891168310894884	0	0.247163224342947	0	0.0966972884252357	0.00636612231512194	0	0	0.103425440391617	0.00503996622076258	0.134323187378073	0.136327632073739	0.120213653664521	0.000396639200683649	0	0.0406107906152202	0	0	0	0	0.244500785929987	1.00174483966361
TCGA-55-6642-01A-11R-1858-07	0	0	0.357839864747051	0.109670999323479	0	0.135093012013886	0.0763791600257926	0	0.00535654830165376	0	0.0316153434479335	0	0	0.139208477658952	0.0268224754470372	0.0777117640988167	0	0	0.0351237538592998	0	0	0.00517860107609736	0	0.433515842072346	0.904888235811214
TCGA-91-A4BC-01A-11R-A24H-07	0.0124394468846019	0	0.122086356970868	0.416882008327887	0	0	0.121560046609444	0.0405405534825527	0.0154130844924166	0.0108917644328848	0	0.0403934470483344	0.00127009487211558	0.0400917174531491	0.0409424566614946	0.0770957916167716	0.00596553322521666	0	0.0518538828520339	0	0	0.0025738150702291	0	0.509997684686043	0.860052258923372
TCGA-67-6217-01A-11R-1755-07	0.0115049108434157	0	0.115551320355371	0.0489681551480772	0	0.251022551177144	0.0107464596234086	0	0.0086643346269138	0	0	0.00380796816557727	0.0131873782817869	0.0203068522980083	0.0732588141989645	0.190714346385775	0.106796814269485	0.0238079031687743	0.121039932786604	0	0	0.000622258670693627	0	0.315842674368321	0.950327096758724
TCGA-67-6215-01A-11R-1755-07	0.00569583648553598	0	0	0.0539639211279144	0	0.17772002213364	0	0	0.026582506748681	0	0.00694167473487307	0.0187707676804477	0.0325856146684179	0.104526909234332	0.00512093374470983	0.211044433459136	0.152720352733216	0.027212620448334	0.170320740562448	0	0	0.00679366623831337	0.01	0.18668926595662	1.01058406226993
TCGA-50-8459-01A-11R-2326-07	0.00192862448790276	0.021854678131476	0.0752361228132037	0.073568980203248	0	0.120727565998241	0.0153249978871643	0.00100631366340646	0.0341934336891277	0	0	0.00636395984913506	0.059110996036492	0.118603954420235	0.025294120771912	0.198042393493431	0.150534384044108	0.0029967593122826	0.0765077289004466	0	0	0.0187049862981884	0	0.514921265111613	0.864700621897691
TCGA-86-8358-01A-11R-2326-07	0.00662287469483946	0	0.121585166594548	0	0	0.10297376493716	0	0.0329713413007379	0.00220550698117926	0.0317617965572492	0	0.0838467222676393	0	0.288886591480338	0.0889518184536392	0.220520578513492	0.0108001471747974	0	0	0	0.00887369104438055	0	0	0.395860743617959	0.923609992654457
TCGA-86-8671-01A-11R-2403-07	0.0286135025190208	0	0.0120497197433123	0.124481845096788	0	0.211188876761408	0	0.0336568540990897	0.0648141662244525	0.00948251021780712	0.00436522915796241	0	0	0.198177257546051	0.128668080552194	0.114353790942673	0.0167988558579828	0	0.0490062439234088	0	0	0.00434306735784904	0	0.645846204253302	0.782032480753171
TCGA-L9-A443-01A-12R-A24H-07	0.0138265252374821	0	0.0414137277452309	0.0447352764493633	0	0.300087113595661	0	0.0403286820827721	0	0	0.00618597301832344	0.0189393346717716	0.0210715428445395	0.152824273075301	0.171176747659263	0.145755723217491	0.0394895491987909	0	0.00416553120401011	0	0	0	0	0.287944944518886	0.977919602309483
TCGA-86-8055-01A-11R-2241-07	0	0	0.107448174783226	0.00829994261003811	0	0.171563245955113	0.0256083145056094	0.0119495525651588	0.0182282995388206	0	0.00768480400478812	0	0	0.265176332701454	0.0931572139793794	0.169378164399957	0.0489275849529787	0	0.0579244701382286	0	0	0.0146538998652482	0	0.41672378318008	0.909484701781442
TCGA-95-7562-01A-11R-2241-07	0.0290387552000451	0	0.0452275210548725	0.0840712535584074	0	0.106123587849861	0.058777755740376	0.0011802476896944	0.0556854241311306	0	0.0087892821702096	0	0.00133992612320042	0.223557555497185	0.119100603817013	0.200029526147903	0.0106802714925292	0.00736109902185098	0.0458397476752669	0	0	0.0031974428304555	0	0.490242262411551	0.871240789463762
TCGA-71-8520-01A-11R-2403-07	0	0.0054389733564508	0.0402603637805495	0.00375790056398293	0	0.191854744052368	0	0.0214442692014077	0.0484516670214579	0	0.0233254046740186	0	5.78080232192381e-05	0.293067290011062	0.0553377145994383	0.184092420626884	0.0382727569187836	0.028091086812781	0.0665476003575968	0	0	0	0	0.310803074480164	0.964603969753535
TCGA-05-4398-01A-01R-1206-07	0.0097950195831315	0	0.125425819669075	0.055384716126637	0	0.143866358248828	0.00565287159296526	0.0336582396266247	0.0212230753886188	0	0.0489491834281203	0	0.035032199429538	0.100630174772489	0.0892673529701479	0.210048986231252	0.0792849091386401	0	0	0.0323861947909866	0.00487157030908902	0.00452332869385722	0	0.40463869895393	0.913719696052681
TCGA-J2-A4AG-01A-11R-A24H-07	0.0523008181534312	0.0829289090614458	0.0285835370676648	0.0627716098432306	0	0.256970508973031	0.0553383108511286	0.000179962572311396	0.0418381616521748	0	0	0.00590527763796973	0.0236361324770181	0.0570147837116376	0.0300633062257813	0.0984002232237841	0.117499218247147	0.0590078330603103	0.0254718652915418	0	0	0.00208954195039122	0	0.263428124458032	0.972378839642644
TCGA-44-2668-01A-01R-0946-07	0.00784656257775435	0	0.0273164689981886	0.0823657599085948	0	0.143395048715646	0.0918350774740515	0	0	0	0.0140039618842069	0.0104857227221104	0.0158085534704906	0.34193160689438	0.0704154031896855	0.0633378410373816	0	0.00927315875837689	0	0.1028207312579	0	0.0191641031112326	0	0.451340977030321	0.893471363461329
TCGA-05-4405-01A-21R-1858-07	0	0.0308152840067454	0.143617940335687	0.0563167336259076	0	0.0691073931140132	0.00465636987254381	0.0100960791645953	0.0218240247691174	0	0.000455372302146554	0.00117354430520809	0	0.389117606887683	0.0250288899254154	0.16247336112882	0.0202288699930247	0	0.0643189328087617	0	0	0.000769597760329919	0	0.465359813463784	0.886575939005003
TCGA-67-3772-01A-01R-0946-07	0.0339125123897949	0	0.193326027433047	0.0641296976961591	0	0.118064434471842	0	0	0.0211985025891927	0.0209764902635773	0	0	0.0288537847744329	0.0375504594944513	0.0222257426313379	0.126771045755907	0.228270533187558	0.0304281552482604	0.0696675341970432	0	0	0.00462507986739655	0	0.404335520808813	0.915681559086527
TCGA-75-6207-01A-11R-1755-07	0.0293265055383078	0	0.0244121648752194	0.0508669796783109	0	0.260669287945911	0.00679480308094175	0.01807733916493	0.0124612022834988	0	0.00345531555868635	0.000672235480771444	0.0614336088052539	0.16870500311004	0.0164886284908036	0.165965798028135	0.0115248128881949	0.0856400234316714	0.0515423165080036	0	0	0.0319639751313201	0.02	0.17852697694087	1.01435242664378
TCGA-35-5375-01A-01R-1628-07	0	0.0105978325773832	0.157935970953564	0.219516226690617	0	0.050996210565688	0.0245965735278679	0.0404639870941952	0.0271216373194894	0.01473385733702	0	0	0	0.0748871048337976	0.131433427605319	0.119512577517543	0.0717708158100042	0	0.0459916989292866	0	0	0.0104420792382258	0	0.491019667967027	0.873763024486776
TCGA-44-5644-01A-21R-2039-07	0.0734161502077601	0	0.167858091227722	0.162043228077692	0	0.0349189937811427	0.0729551877801648	0.0601433345457356	0.00619220959095218	0	0	0.03377324796195	0	0.186355793274076	0.0172762515768731	0.0864343478931041	0	0.0477190931442501	0.0149817941460596	0	0	0.0359322767925177	0.52	0.0403562577826937	1.05744446717718
TCGA-53-A4EZ-01A-12R-A24X-07	0.0837947235619645	0	0.0379817209340652	0.129575835356056	0	0.211236846155156	0	0.0563582599761157	0.0158212005103152	0	0	0.0355242863124877	0.0185921837152401	0.0650076318535461	0.0614442891533323	0.105019672097112	0.123051481032709	0	0.0517226684040719	0	0	0.00486920093782832	0.17	0.0947843240459651	1.04234013227269
TCGA-44-6147-01B-06R-A277-07	0.106288068121291	0.0267122279622849	0.0659740367338789	0	0	0.439169436960219	0.0329257768977422	0	0	0	0	0.00709480944292929	0	0	0.0304795437464598	0.116103441704726	0	0.0782180760003781	0.0484040949717677	0	0.0407347245351886	0.00789576292313565	0.02	0.181970207258865	1.01039591615106
TCGA-86-A4P8-01A-11R-A24X-07	0.0195200089143747	0	0	0.078299417935926	0	0.355897588481427	0	0	0	0	0.0450782233381913	0.011347920261044	0.011516041810518	0.172302626052942	0.0624609471012524	0.188036668060767	0.0141612062843389	0	0.0413793517592193	0	0	0	0	0.388958360056809	0.923851725000049
TCGA-O1-A52J-01A-11R-A262-07	0	0	0.00103235365864172	0.0344582099810498	0	0.164468836801733	0.00765771497048301	0.00899387987540528	0.037865229563254	0	0.00114071661676718	0.0121083424945621	0.210098302052127	0.0389737876083191	0.0144289538766309	0.266954703189564	0.0852586042063401	0.0404561803751575	0.0735334591983539	0	0	0.00257072553161076	0	0.219681552181987	0.998190344836579
